text,label
How warm is it next week at Chicago in f,weather
what time is alarm set for tomorrow please,alarm
average temperature for winter in florida,weather
I don't want to forget my hair appointment,reminder
Set alarm for 8 am tomorrow.,alarm
will it be raining tomorrow,weather
are there thunderstorms forecast this week,weather
Set my alarm for 7am tomorrow.,alarm
I don't want to forget to pay the bills,reminder
Set my alarm for 6 am,alarm
what time is my alarm set to go off,alarm
Set a reminder alarm for 2pm,reminder
How warm is it around Madrid tomorrow in degree Fahrenheit,weather
whats the temperature in my city,weather
Set reminder for medication,reminder
lowest temperature today,weather
Is i t storming in Downtown Houston,weather
How hot will it get today,weather
Set a make dinner alarm,alarm
What is the temperature high today?,weather
Show alarms,alarm
is there rain in the forecast,weather
cancel the 10 minute alarm,alarm
What is the chance of rain tomorrow?,weather
How does the weather look for my game in Lancaster today? ,weather
Will it rain this afternoon,weather
Is it raining in Ohio? ,weather
Whats the Atlantic tropical weather pattern look like this week?,weather
When is the next major snow storm predicted for next week?,weather
How long until next meeting,reminder
Set an alarm for next week 5am,alarm
Is it raining in Seattle?,weather
How hot will it be on Sunday?,weather
Remind me to buy some candy tonight.,reminder
is it going to be hot at disneyland today?,weather
need reminder for tomorrow morning 6am please,reminder
Remind me to get the car washed today,reminder
is there a tornado warning in Oklahoma for tonight,weather
Remind me to pack a suitcase for the weekend,reminder
what did the news say the weather would be like in florida,weather
Is it below 31 in Celsius near San Francisco tomorrow,weather
Find my alarm please,alarm
What time does the sunset,weather
Show all reminders for the week,reminder
Weekend weather forecast,weather
What is the weather in Los Angeles tomorrow?,weather
how much rain did we get yesterday,weather
set an alarm for 7 pm,alarm
Is it a good day for the beach,weather
Remind me to water the plants tomorrow at 7:00pm.,reminder
turn off alarm,alarm
How windy is it outside?,weather
How hot is it,weather
What is the temperature in Texarkana?,weather
When will it be sunny out this week?,weather
i want my alarm to go off in an hour,alarm
Is it raining in Memphis?,weather
Should I wear a jacket today?,weather
should i bring my sunglasses today,weather
List the temperatures up until 6:00pm tonight,weather
Remind me to get gas when my tank is close to empty.,reminder
Set a reminder to get eggs and milk at Walmart tonight.,reminder
What's the weather this weekend,weather
Is it going to snow today?,weather
Cancel all reminders.,reminder
what is the temperature at work,weather
Set alarm for 6 hours from now,alarm
Remind me to pick up prescriptions after three,reminder
Set alarm for 11:30am on weekends,alarm
set a alarm for 5 hours ,alarm
what's the weather in cancun like?,weather
what is the average temperature for today please,weather
Set alarm for the next 90 minutes,alarm
Remind me at 3 to get kids from school.,reminder
set an alarm every half hour,alarm
Set a reminder that the house cleaner is coming tomorrow at 8 am,reminder
set reminder to what the bachelor tonight at 7pm,reminder
PLEASE SET AN ALARM FOR 30 MINUTES.,alarm
i don't want to be reminded to grab a quick nap before driving,reminder
Any warnings for the beach?,weather
I would like an alarm set for Sunday at 10am.,alarm
what's the weather morgan hill,weather
What is the low temperature tonight?,weather
set my alarms for the rest of the wake at 9am,alarm
create an alarm for when I go to the gym,alarm
set alarm every 15 minutes,alarm
Cancel all alarms,alarm
remind me to buy bread at the grocery store,reminder
any chance of snow today,weather
Do I need a coat for my trip to DC,weather
show my reminders,reminder
Set an alarm for 3 AM,alarm
Please set an alarm for Tuesday at 9 a.m.,alarm
Remind me on Monday night about my Tuesday morning doctor appointment,reminder
Cancel my reminder for my doctor's appointment,reminder
what is the forecast for 5pm today?,weather
Is it going to rain this weekend?,weather
Provide me a list of the alarms I have set.,alarm
cancel that last reminder,reminder
what is the average high in the 10 day forecast?,weather
Remind me to buy toiletpaper at the store.,reminder
Should I bring a jacket with me when I go to school tomorrow?,weather
What is the weather this afternoon,weather
What is the forecast for Tampa?,weather
It is going to rain today?,weather
Delete my Saturday alarm.,alarm
Is it cold today?,weather
Is there rain in the next 10 days?,weather
Remind me to mail bills tomorrow,reminder
Turn off my alarm for tomorrow morning.,alarm
Whats the weather gonna be like an hour away? ,weather
Show me my reminders for next week.,reminder
Snooze all alarms for 12 hours on Monday 21st,alarm
set a reminder to check in online,reminder
Current temp in Des Moines ,weather
Will it rain tonight,weather
cancel my alarm for tomorrow,alarm
PLEASE CLEAR ALL OF MY REMINDERS,reminder
Is it going to rain?,weather
how cold is it,weather
Can I wear shorts to ocean shores today?,weather
Will it rain at the Orioles game today,weather
Set an alarm to go off every night at 8pm,alarm
Set alarm every 30 seconds for 5 minutes ,alarm
please cancel my reminder alarm this afternoon,reminder
what is the temperature right now in Puerto Rico,weather
Is it below 8 in F dublin this weekend,weather
How does the weather look today?,weather
is there heat today?,weather
what is the temperature in Orlando,weather
what is the temp in london right now,weather
remove alarm for today at 5 am,alarm
What will be the temperature of New York City tomorrow?,weather
Snooze for 13 minutes,alarm
snooze alarm for 30 more minutes,alarm
Temperature around Karachi next week celsius,weather
Set the alarm for am every day until Friday,alarm
Can you snooze the alarm for a couple of hours,alarm
Is it going to be sunny all day today?,weather
remind me of mom's birthday,reminder
set an alarm for 6am monday - friday,alarm
Will it be above 84 F in Houston next week,weather
Is it suppose to storm this weekend?,weather
Is it going to rain today or tomorrow?,weather
what is the low for today,weather
Is there any rain coming this week?,weather
Is it supposed to be sunny this afternoon?,weather
is it going to rain this weekend,weather
raincoat today?,weather
Is there going to be a heat advisory issued,weather
Is it a good day to play tennis,weather
set an alarm for 830,alarm
remind me of exam,reminder
Cancel 6 A.M. alarm,alarm
what time will it rain tomorrow,weather
set alarm for 4 pm tomorrow,alarm
Read most recent reminder,reminder
weather forecast for tomorrow at Disneyland,weather
What is the weather forecast today?,weather
will it snow in barstow today,weather
Will it rain anytime this next week in Aurora,weather
How hot is it today?,weather
set alarm two days from now,alarm
"What is the temperature in Somers, CT",weather
is it gonna reach 100 today,weather
remind me to take out the trash when I get home,reminder
remind me to do laundry tomorrow,reminder
what time is my alarms set at,alarm
set an alarm for monday through friday at 6 am,alarm
What is the weather in New York City?,weather
remind me to buy milk on saturday,reminder
will it rain this week,weather
How is the weather in Chicago today,weather
make a new alarm for dinner at 8pm,alarm
Should I bring an umbrella today?,weather
Set an alarm to go off every minute for 5 minutes,alarm
is thursday to be rainy,weather
cancel my 7 am alarm,alarm
Will we need to bring rain ponchos to the game in Pittsburgh?,weather
set alarm to remember to take my pills,alarm
What is the weather for tomorrow ,weather
Set a new alarm for the remind I need to add at 3pm.,alarm
Set alarm for 7am Tuesday morning,alarm
When is the next time it is forecast to rain?,weather
What will the next 12 hours hold for weather?,weather
What time will it stop raining?,weather
What's the forecast for Honolulu,weather
How long until my next alarm goes off?,alarm
change my alarm to every 12 minutes ,alarm
Delete reminder to watch Containment tonight,reminder
cancel reminders for today,reminder
Is the sun out in Alaska?,weather
I don't want to forget to feed to fish,reminder
delete 7am alarm,alarm
Should I wear gloves outside?,weather
What is the high for today? ,weather
please tell me all the reminders for this week,reminder
what is the weather in miami next week? ,weather
What is the UV index today?,weather
Remind me to buy burgers at the store tonight,reminder
How hot is it going to be today?  ,weather
Is it going to be sunny today?,weather
Get rid of all alarms,alarm
What is the weather like in Chicago in September,weather
What is the weather for this weekend?,weather
Are we expecting snow?,weather
How long will the tornado warning last in Oklahoma ,weather
What is the weather like in Houston today?,weather
Turn off that alarm please.,alarm
I need to set an alarm.,alarm
What are my reminders for today?,reminder
What are my reminders,reminder
What is the weather in Saint Petersburg,weather
What the temperature outside now at home?,weather
Temperature for Seattle next week Fahrenheit,weather
Is it hot outside,weather
is it going to snow,weather
What will the wind speeds be at Golden Gate Bridge this afternoon,weather
Should I bring a coat to Minnesota in October,weather
set an alarm for me,alarm
what is the high for tomorrow,weather
please turn off all alarms for next week,alarm
Remind me to go to the bank tomorrow.,reminder
Temperature out there today Celcius,weather
Do I need a sweater,weather
show me my reminders for the day,reminder
should i wear a jacket today?,weather
Set a reminder for the rough draft of my English paper next tuesday.,reminder
Repeat reminder,reminder
please show me my reminders for tomorrow,reminder
How long until it rains today?,weather
How cold should I expect it to be today?,weather
Is it going to be around 86 in C near Menlo Park today,weather
Set a reminder to take out trash at 8pm today.,reminder
Set an alarm reminder for Feb.14,alarm
Set alarm every minute for 15 minutes,alarm
Do I have a reminder set for my next doctor appointment,reminder
what is todays temperature,weather
Will it be sunny by 3pm?,weather
